Country_Hide,Number of Records,Area,Country,countrycode,Consumption Segment,Level,pce_lcu,pce_ppp,pce_usd,"Sector Category or Product",Region
Niger,1,National,Niger,NER,All,National,34.43,0.12,0.07,Alcohol beverages,Sub-Saharan Africa
Niger,1,National,Niger,NER,All,National,"1,690.94",6.03,3.41,Non-Alcohol beverages,Sub-Saharan Africa
Niger,1,National,Niger,NER,All,National,"13,986.78",49.87,28.24,Other food,Sub-Saharan Africa
Niger,1,National,Niger,NER,All,National,"12,220.20",43.57,24.67,Clothes,Sub-Saharan Africa
Niger,1,National,Niger,NER,All,National,"2,381.43",8.49,4.81,Footwear,Sub-Saharan Africa
Niger,1,National,Niger,NER,All,National,"13,094.47",46.69,26.44,Housing,Sub-Saharan Africa
Niger,1,National,Niger,NER,All,National,"1,653.71",5.90,3.34,Electricity,Sub-Saharan Africa
Niger,1,National,Niger,NER,All,National,145.12,0.52,0.29,Gas,Sub-Saharan Africa
Niger,1,National,Niger,NER,All,National,"3,735.21",13.32,7.54,"Other sources (coal firewood etc.)",Sub-Saharan Africa
Niger,1,National,Niger,NER,All,National,"8,940.67",31.88,18.05,Vehicles and other transport services,Sub-Saharan Africa
Niger,1,National,Niger,NER,All,National,"2,894.88",10.32,5.84,Fuel,Sub-Saharan Africa
Niger,1,National,Niger,NER,All,National,"1,600.85",5.71,3.23,Pharmaceutical products,Sub-Saharan Africa
Niger,1,National,Niger,NER,All,National,"1,939.75",6.92,3.92,Medical goods and services,Sub-Saharan Africa
Niger,1,National,Niger,NER,All,National,"1,194.54",4.26,2.41,Education,Sub-Saharan Africa
Niger,1,National,Niger,NER,All,National,"2,460.74",8.77,4.97,Telephone equipment and services,Sub-Saharan Africa
Niger,1,National,Niger,NER,All,National,"1,128.42",4.02,2.28,Other ICT goods and services,Sub-Saharan Africa
Niger,1,National,Niger,NER,All,National,124.92,0.45,0.25,Financial Services,Sub-Saharan Africa
Niger,1,National,Niger,NER,All,National,"2,301.89",8.21,4.65,Water utilities,Sub-Saharan Africa
Niger,1,National,Niger,NER,All,National,"2,330.21",8.31,4.70,"Appliances articles and products for personal care",Sub-Saharan Africa
Niger,1,National,Niger,NER,All,National,"15,579.39",55.55,31.46,Other,Sub-Saharan Africa
Armenia,1,National,Armenia,ARM,Low,National,"6,275.31",27.28,16.79,Caterig,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,"4,309.54",18.73,11.53,Alcohol beverages,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,"1,602.64",6.97,4.29,Non-Alcohol beverages,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,"19,220.09",83.55,51.44,Other food,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,"11,341.60",49.30,30.35,Clothes,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,"7,534.18",32.75,20.16,Footwear,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,"6,601.10",28.69,17.67,Housing,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,"16,588.00",72.10,44.39,Electricity,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,5.42,0.02,0.01,Gas,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,628.83,2.73,1.68,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,"19,618.50",85.28,52.50,Vehicles and other transport services,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,"12,485.24",54.27,33.41,Fuel,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,"9,241.58",40.17,24.73,Pharmaceutical products,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,"33,172.68",144.19,88.78,Medical goods and services,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,"8,464.43",36.79,22.65,Education,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,"20,510.35",89.15,54.89,Telephone equipment and services,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,734.31,3.19,1.97,Other ICT goods and services,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,16.03,0.07,0.04,Financial Services,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,"3,759.72",16.34,10.06,Water utilities,Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,"9,082.45",39.48,24.31,"Appliances articles and products for personal care",Eastern Europe and Central Asia
Armenia,1,National,Armenia,ARM,Low,National,"30,803.93",133.90,82.44,Other,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,"1,034.38","2,000.73","1,288.14",All categories,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,96.48,186.61,120.14,Grains,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,71.36,138.03,88.87,Dairy,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,96.06,185.81,119.63,Meat and fish,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,147.49,285.27,183.67,Fruits and vegetables,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,22.83,44.15,28.43,Caterig,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,2.55,4.93,3.17,Alcohol beverages,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,15.32,29.63,19.08,Non-Alcohol beverages,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,40.91,79.14,50.95,Other food,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,72.62,140.46,90.44,Clothes,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,25.68,49.68,31.98,Footwear,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,17.12,33.11,21.32,Housing,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,29.40,56.87,36.61,Electricity,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,18.21,35.22,22.67,Gas,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,36.50,70.60,45.46,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,101.56,196.43,126.47,Vehicles and other transport services,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,8.42,16.28,10.48,Fuel,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,17.42,33.69,21.69,Pharmaceutical products,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,13.46,26.03,16.76,Medical goods and services,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,11.06,21.38,13.77,Education,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,24.70,47.77,30.75,Telephone equipment and services,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,4.04,7.81,5.03,Other ICT goods and services,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,0.00,0.00,0.00,Financial Services,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,5.56,10.76,6.92,Water utilities,Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,0.63,1.22,0.78,"Appliances articles and products for personal care",Eastern Europe and Central Asia
Azerbaijan,1,National,Azerbaijan,AZE,Low,National,155.03,299.87,193.06,Other,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,"2,106.47","2,597.37","1,426.18",All categories,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,215.12,265.25,145.65,Grains,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,137.49,169.53,93.09,Dairy,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,149.96,184.90,101.53,Meat and fish,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,232.58,286.78,157.47,Fruits and vegetables,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,76.40,94.21,51.73,Caterig,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,45.95,56.66,31.11,Alcohol beverages,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,25.49,31.43,17.26,Non-Alcohol beverages,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,92.37,113.89,62.54,Other food,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,38.72,47.74,26.21,Clothes,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,20.92,25.80,14.17,Footwear,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,356.51,439.59,241.37,Housing,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,137.70,169.79,93.23,Electricity,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,3.94,4.86,2.67,Gas,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,116.82,144.04,79.09,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,52.42,64.63,35.49,Vehicles and other transport services,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,13.42,16.55,9.09,Fuel,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,0.00,0.00,0.00,Pharmaceutical products,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,0.00,0.00,0.00,Medical goods and services,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,31.13,38.38,21.08,Education,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,42.40,52.28,28.70,Telephone equipment and services,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,2.16,2.67,1.47,Other ICT goods and services,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,0.02,0.03,0.01,Financial Services,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,57.44,70.82,38.89,Water utilities,Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,30.93,38.14,20.94,"Appliances articles and products for personal care",Eastern Europe and Central Asia
Bulgaria,1,National,Bulgaria,BGR,Low,National,226.60,279.40,153.42,Other,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,"2,317.27","2,571.89","1,568.90",All categories,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,156.40,173.58,105.89,Grains,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,92.79,102.99,62.83,Dairy,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,146.76,162.88,99.36,Meat and fish,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,99.78,110.74,67.56,Fruits and vegetables,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,21.49,23.85,14.55,Caterig,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,20.99,23.30,14.21,Alcohol beverages,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,97.63,108.36,66.10,Non-Alcohol beverages,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,146.92,163.06,99.47,Other food,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,56.80,63.05,38.46,Clothes,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,30.17,33.48,20.43,Footwear,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,524.32,581.93,354.99,Housing,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,149.75,166.21,101.39,Electricity,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,2.37,2.63,1.60,Gas,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,64.93,72.06,43.96,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,68.89,76.46,46.64,Vehicles and other transport services,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,91.85,101.95,62.19,Fuel,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,63.57,70.55,43.04,Pharmaceutical products,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,26.86,29.81,18.19,Medical goods and services,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,3.77,4.19,2.55,Education,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,90.73,100.70,61.43,Telephone equipment and services,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,5.89,6.54,3.99,Other ICT goods and services,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,45.58,50.58,30.86,Financial Services,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,24.29,26.96,16.45,Water utilities,Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,64.95,72.08,43.97,"Appliances articles and products for personal care",Eastern Europe and Central Asia
Bosnia and Herzegovina,1,National,Bosnia and Herzegovina,BIH,Low,National,219.79,243.94,148.81,Other,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"2,926,895.00","2,653.04",982.67,All categories,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"275,552.80",249.77,92.51,Grains,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"265,418.80",240.59,89.11,Dairy,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"405,906.80",367.93,136.28,Meat and fish,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"122,131.00",110.70,41.00,Fruits and vegetables,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"28,589.14",25.91,9.60,Caterig,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"58,266.48",52.81,19.56,Alcohol beverages,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"64,446.13",58.42,21.64,Non-Alcohol beverages,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"138,477.10",125.52,46.49,Other food,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"197,569.40",179.08,66.33,Clothes,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"118,350.50",107.28,39.73,Footwear,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"385,734.50",349.64,129.51,Housing,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"4,557.47",4.13,1.53,Electricity,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"3,865.25",3.50,1.30,Gas,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"10,607.42",9.61,3.56,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"88,387.23",80.12,29.67,Vehicles and other transport services,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"45,762.66",41.48,15.36,Fuel,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"44,186.34",40.05,14.84,Pharmaceutical products,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"20,122.98",18.24,6.76,Medical goods and services,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"40,911.92",37.08,13.74,Education,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"157,678.10",142.93,52.94,Telephone equipment and services,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"31,746.35",28.78,10.66,Other ICT goods and services,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"19,903.46",18.04,6.68,Financial Services,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"15,681.24",14.21,5.26,Water utilities,Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"67,791.05",61.45,22.76,"Appliances articles and products for personal care",Eastern Europe and Central Asia
Belarus,1,National,Belarus,BLR,Low,National,"315,250.70",285.75,105.84,Other,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"211,421.90","2,243.47","1,434.78",All categories,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"29,223.06",310.10,198.32,Grains,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"18,451.73",195.80,125.22,Dairy,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"30,684.34",325.60,208.23,Meat and fish,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"21,766.81",230.97,147.72,Fruits and vegetables,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"1,248.90",13.25,8.48,Caterig,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"2,890.47",30.67,19.62,Alcohol beverages,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"4,827.95",51.23,32.76,Non-Alcohol beverages,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"21,946.32",232.88,148.94,Other food,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"10,504.46",111.47,71.29,Clothes,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"5,753.40",61.05,39.04,Footwear,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,721.91,7.66,4.90,Housing,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"3,837.57",40.72,26.04,Electricity,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"3,938.06",41.79,26.73,Gas,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"11,116.76",117.96,75.44,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"6,895.56",73.17,46.80,Vehicles and other transport services,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,0.00,0.00,0.00,Fuel,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"2,799.07",29.70,19.00,Pharmaceutical products,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"1,188.15",12.61,8.06,Medical goods and services,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"3,957.88",42.00,26.86,Education,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"2,338.10",24.81,15.87,Telephone equipment and services,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,654.39,6.94,4.44,Other ICT goods and services,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,1.24,0.01,0.01,Financial Services,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"1,565.30",16.61,10.62,Water utilities,Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"7,971.25",84.59,54.10,"Appliances articles and products for personal care",Eastern Europe and Central Asia
Kazakhstan,1,National,Kazakhstan,KAZ,Low,National,"17,139.22",181.87,116.31,Other,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,"35,258.35","1,812.02",767.09,All categories,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,"4,546.17",233.64,98.91,Grains,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,"3,155.56",162.17,68.65,Dairy,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,"3,944.39",202.71,85.81,Meat and fish,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,"4,219.50",216.85,91.80,Fruits and vegetables,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,966.95,49.69,21.04,Caterig,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,196.93,10.12,4.28,Alcohol beverages,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,464.95,23.90,10.12,Non-Alcohol beverages,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,"3,025.52",155.49,65.82,Other food,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,"2,428.04",124.78,52.82,Clothes,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,"1,125.25",57.83,24.48,Footwear,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,695.48,35.74,15.13,Housing,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,807.62,41.51,17.57,Electricity,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,336.59,17.30,7.32,Gas,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,373.89,19.22,8.13,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,"1,732.67",89.05,37.70,Vehicles and other transport services,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,"1,325.19",68.11,28.83,Fuel,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,327.09,16.81,7.12,Pharmaceutical products,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,219.58,11.28,4.78,Medical goods and services,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,"1,027.73",52.82,22.36,Education,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,827.10,42.51,17.99,Telephone equipment and services,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,140.75,7.23,3.06,Other ICT goods and services,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,2.81,0.14,0.06,Financial Services,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,151.87,7.81,3.30,Water utilities,Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,626.53,32.20,13.63,"Appliances articles and products for personal care",Eastern Europe and Central Asia
Kyrgyz Republic,1,National,Kyrgyz Republic,KGZ,Low,National,"2,590.20",133.12,56.35,Other,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,"4,478.04","2,441.68","1,718.36",All categories,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,347.81,189.64,133.46,Grains,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,307.47,167.65,117.99,Dairy,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,667.03,363.70,255.96,Meat and fish,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,324.91,177.16,124.68,Fruits and vegetables,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,163.06,88.91,62.57,Caterig,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,117.29,63.95,45.01,Alcohol beverages,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,142.59,77.75,54.72,Non-Alcohol beverages,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,267.37,145.78,102.60,Other food,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,170.11,92.75,65.28,Clothes,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,83.78,45.68,32.15,Footwear,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,420.09,229.06,161.20,Housing,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,59.93,32.68,23.00,Electricity,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,25.96,14.16,9.96,Gas,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,100.13,54.59,38.42,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,175.47,95.68,67.33,Vehicles and other transport services,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,151.34,82.52,58.07,Fuel,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,126.28,68.86,48.46,Pharmaceutical products,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,57.57,31.39,22.09,Medical goods and services,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,19.83,10.81,7.61,Education,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,244.19,133.15,93.70,Telephone equipment and services,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,28.28,15.42,10.85,Other ICT goods and services,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,18.82,10.26,7.22,Financial Services,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,10.09,5.50,3.87,Water utilities,Eastern Europe and Central Asia
Lithuania,1,National,Lithuania,LTU,Low,National,46.17,25.17,17.72,"Appliances articles and products for personal care",Eastern Europe and Central Asia
